contig,gene,intron,conf,strand
10915,846.14084507,98.9014084507,98.7684507042,0.676056338028
10916,845.580645161,38.3870967742,99.3109677419,0.774193548387
10917,973.28,121.48,98.7156,0.64
10920,972.216216216,126.391891892,99.267972973,0.594594594595
10924,654.727272727,161.090909091,97.3796969697,0.848484848485
10926,842.588235294,127.588235294,97.837254902,0.705882352941
10933,918.0,85.7666666667,96.872,0.4
10938,882.115384615,256.423076923,97.7515384615,0.551282051282
10939,855.525423729,123.271186441,99.3825423729,0.593220338983
10940,1001.46875,136.21875,97.160625,0.625
10942,800.631578947,76.3684210526,97.4002631579,0.868421052632
10944,826.523809524,155.428571429,96.4141269841,0.650793650794
10945,445.217391304,86.7246376812,95.9789855072,0.768115942029
10946,960.5,90.1363636364,99.9822727273,0.772727272727
10950,938.609375,73.421875,99.32859375,0.875
10957,679.361702128,166.531914894,94.9824468085,0.808510638298
10960,1112.18,141.8,98.4352,0.72
10965,968.315789474,75.2105263158,99.9010526316,0.842105263158
10968,967.510204082,84.2244897959,98.0742857143,0.428571428571
10970,978.575,89.4,97.121,0.6
10975,847.865671642,152.835820896,98.8549253731,0.820895522388
10977,917.209302326,117.465116279,98.6688372093,0.744186046512
10978,1000.18181818,154.690909091,98.2478181818,0.618181818182
10979,1337.39130435,92.2173913043,98.6339130435,0.913043478261
10982,952.281690141,116.61971831,99.3483098592,0.619718309859
10987,792.363636364,53.5454545455,97.685,0.818181818182
10988,832.733333333,138.044444444,97.8466666667,0.666666666667
10991,909.25,116.138888889,98.6380555556,0.722222222222
10993,912.375,126.972222222,98.4768055556,0.583333333333
10997,1102.875,120.854166667,98.533125,0.729166666667
10998,1122.57142857,215.047619048,97.8052380952,0.714285714286
10999,904.428571429,49.4761904762,99.8073809524,0.714285714286
11000,928.714285714,62.9523809524,98.654047619,0.738095238095
11003,1174.92405063,66.3924050633,99.6811392405,0.911392405063
11004,973.148148148,77.0740740741,99.9650617284,0.814814814815
11005,1039.03703704,103.814814815,98.3661728395,0.753086419753
11006,1006.11111111,74.0,99.9955555556,0.851851851852
11008,757.75,94.9583333333,97.1916666667,0.833333333333
11011,938.193548387,82.1290322581,98.8782258065,0.725806451613
11013,1048.16,171.74,99.4678,0.58
11020,959.257142857,75.5,99.1702857143,0.728571428571
11021,1013.28125,132.90625,98.43640625,0.625
11023,991.594594595,90.3513513514,99.5359459459,0.648648648649
11026,770.574468085,148.85106383,97.6076595745,0.765957446809
11028,847.727272727,78.2727272727,99.6468181818,0.545454545455
11032,971.768292683,168.219512195,98.1970731707,0.585365853659
11033,913.8,109.093333333,98.8466666667,0.706666666667
11036,997.045454545,78.2272727273,99.945,0.636363636364
11039,946.555555556,93.8518518519,97.9207407407,0.740740740741
11044,821.714285714,28.1904761905,97.4033333333,0.761904761905
11046,917.0,66.6836734694,98.8145918367,0.877551020408
11047,859.625,126.325,98.01625,0.85
11048,919.541176471,112.529411765,99.0261176471,0.835294117647
11049,970.090909091,88.0606060606,99.7875757576,0.515151515152
11050,846.125,127.875,98.7554166667,0.885416666667
11052,946.274193548,145.838709677,99.6830645161,0.806451612903
11054,823.571428571,101.095238095,97.6361904762,0.857142857143
11055,899.4,88.7866666667,98.9374666667,0.893333333333
11056,487.90625,141.71875,90.5296875,0.65625
11059,869.265822785,127.253164557,98.4283544304,0.632911392405
11060,607.414634146,146.918699187,95.4697560976,0.788617886179
11061,917.818181818,58.0454545455,98.2486363636,0.818181818182
11064,1012.19230769,65.1538461538,99.865,0.923076923077
11065,779.84,73.44,98.8714,0.76
11068,872.066666667,72.5111111111,99.2997777778,0.688888888889
11069,714.666666667,70.8282828283,98.8958585859,0.767676767677
11071,999.0,76.4920634921,99.9422222222,0.761904761905
11072,924.225352113,109.647887324,98.5807042254,0.859154929577
11073,826.739130435,224.826086957,99.217826087,0.913043478261
11074,1008.0,117.814814815,99.982962963,0.703703703704
11075,1001.14754098,60.8524590164,97.7073770492,0.934426229508
11076,870.829268293,137.487804878,98.9107317073,0.560975609756
11078,849.446428571,136.25,98.7646428571,0.678571428571
11081,987.676470588,120.382352941,99.9591176471,0.852941176471
11083,992.74025974,117.181818182,99.0590909091,0.532467532468
11084,1020.725,107.075,99.89575,0.575
11089,2097.58333333,137.861111111,97.5733333333,0.666666666667
11090,740.387096774,65.7258064516,98.6490322581,0.677419354839
11092,948.739130435,86.2898550725,99.9936231884,0.768115942029
11096,799.25,171.333333333,98.6016666667,0.833333333333
11097,888.565217391,112.536231884,98.7842028986,0.68115942029
11102,883.58,82.04,98.007,0.68
11106,952.4,113.153846154,98.4869230769,0.846153846154
11108,861.8,109.05,98.75025,0.925
11110,804.840909091,153.318181818,99.8965909091,0.659090909091
11111,666.636363636,66.9545454545,99.19,0.590909090909
11112,993.698113208,101.679245283,99.960754717,0.584905660377
11113,932.533333333,114.677777778,97.9318888889,0.733333333333
11114,836.25,149.541666667,99.3370833333,0.75
11115,961.454545455,133.376623377,96.2767532468,0.857142857143
11121,980.709090909,162.563636364,99.8081818182,0.690909090909
11122,998.333333333,81.5555555556,98.7362962963,0.62962962963
11126,890.0,88.6976744186,99.3891860465,0.883720930233
11128,1014.42857143,147.761904762,98.4366666667,0.714285714286
11129,950.989010989,118.879120879,98.4136263736,0.78021978022
11130,868.724137931,180.632183908,99.0488505747,0.770114942529
11135,728.91011236,87.5730337079,97.2368539326,0.662921348315
11136,973.195121951,101.487804878,99.9914634146,0.634146341463
11137,917.807692308,100.641025641,99.6156410256,0.75641025641
11139,961.175,174.325,98.8745,0.775
11141,874.382352941,107.970588235,97.9963235294,0.794117647059
11142,930.534883721,150.720930233,97.7437209302,0.744186046512
11143,828.08,96.76,97.1888,0.72
11145,827.642857143,139.178571429,96.4846428571,0.857142857143
11146,580.408759124,108.96350365,97.0916788321,0.905109489051
11147,657.792207792,35.8831168831,98.9125974026,0.961038961039
11153,808.567010309,126.567010309,99.3627835052,0.845360824742
11156,942.045454545,187.196969697,97.4454545455,0.636363636364
11160,906.85106383,145.765957447,98.6753191489,0.553191489362
11162,1264.08695652,157.913043478,99.415,0.826086956522
11163,1019.67741935,178.548387097,98.9391935484,0.629032258065
11165,993.704545455,154.704545455,99.5129545455,0.727272727273
11169,696.222222222,121.481481481,95.7388888889,0.666666666667
11170,942.986486486,138.094594595,99.6941891892,0.689189189189
11173,949.454545455,131.931818182,99.2596590909,0.795454545455
11174,672.444444444,177.944444444,96.625,0.537037037037
11176,850.936170213,47.3191489362,98.7653191489,0.914893617021
11177,1029.67647059,88.9411764706,99.8052941176,0.705882352941
11179,866.634615385,152.173076923,99.1946153846,0.615384615385
11180,826.147368421,109.726315789,99.1109473684,0.694736842105
11188,780.963636364,115.727272727,98.0267272727,0.618181818182
11190,951.913043478,161.956521739,99.5413043478,0.710144927536
11192,886.666666667,190.2,97.6257777778,0.844444444444
11194,866.0,85.8,99.926,0.68
11195,872.652173913,138.510869565,97.957826087,0.771739130435
11196,866.073170732,159.487804878,99.1897560976,0.634146341463
11197,865.58,76.82,99.982,0.86
11198,1001.80952381,100.031746032,99.1122222222,0.761904761905
11199,991.086956522,145.608695652,99.8323913043,0.717391304348
11203,826.076923077,58.8076923077,99.4469230769,0.692307692308
11204,933.866666667,119.311111111,98.76,0.688888888889
11208,955.0,119.0,99.8906060606,0.636363636364
11211,867.161290323,291.35483871,99.6570967742,0.709677419355
11212,1085.67741935,87.935483871,99.99,0.58064516129
11213,926.138461538,94.6153846154,97.0384615385,0.876923076923
11215,1195.22857143,135.428571429,98.6502857143,0.828571428571
11216,1030.92105263,120.539473684,99.3405263158,0.657894736842
11221,746.954545455,115.136363636,97.6165909091,0.681818181818
11222,1059.92857143,107.821428571,96.4117857143,0.678571428571
11224,767.166666667,137.111111111,96.2015555556,0.677777777778
11226,781.428571429,117.619047619,99.989047619,0.714285714286
11228,910.028169014,94.0845070423,99.9553521127,0.718309859155
11231,1177.0,139.759259259,99.5007407407,0.666666666667
11233,881.046153846,137.538461538,99.8395384615,0.476923076923
11235,898.385542169,119.674698795,98.5943373494,0.590361445783
11239,960.880597015,52.6567164179,98.7611940299,0.880597014925
11241,735.541284404,146.733944954,98.0065137615,0.697247706422
11242,847.704918033,153.983606557,98.2409836066,0.655737704918
11248,722.542168675,128.951807229,97.9319277108,0.795180722892
11249,879.421052632,89.0350877193,99.3384210526,0.736842105263
11250,923.218181818,97.1636363636,99.5663636364,0.636363636364
11251,892.642857143,206.5,99.2728571429,0.619047619048
11253,939.808219178,90.5753424658,98.545890411,0.58904109589
11254,1001.41666667,75.9027777778,98.5098611111,0.833333333333
11261,787.268292683,112.341463415,98.17,0.634146341463
11262,889.375,88.1666666667,99.9983333333,0.708333333333
11264,830.954545455,121.363636364,99.3754545455,0.772727272727
11267,1002.29113924,94.0126582278,99.8679746835,0.721518987342
11268,1026.06666667,143.066666667,97.6606666667,0.777777777778
11269,912.25,64.25,99.2491666667,0.75
11272,594.418918919,96.2567567568,98.0301351351,0.851351351351
11274,1374.6875,93.8125,97.289375,0.8125
11276,818.266666667,85.0444444444,98.718,0.666666666667
11277,954.975609756,86.0731707317,98.2431707317,0.658536585366
11278,936.782608696,106.405797101,99.4671014493,0.826086956522
11282,818.178571429,78.4642857143,98.4989285714,0.642857142857
11284,1064.69642857,59.3214285714,99.4467857143,0.714285714286
11285,988.52,107.48,99.8304,0.64
11286,983.307692308,86.0,98.998974359,0.782051282051
11288,940.454545455,240.681818182,99.7609090909,0.545454545455
11292,1279.4,95.9777777778,99.9824444444,0.866666666667
11294,901.952380952,400.841269841,97.8334920635,0.698412698413
11297,825.010204082,49.2959183673,97.9079591837,0.520408163265
11298,770.583333333,136.472222222,97.9880555556,0.777777777778
11299,1387.68421053,83.7631578947,99.9934210526,0.842105263158
11303,701.0,40.5185185185,99.1522222222,0.703703703704
11304,1076.68181818,12.5454545455,99.6818181818,0.818181818182
11305,1005.28571429,60.1020408163,98.7040816327,0.734693877551
11306,1053.09090909,82.0,99.0821818182,0.654545454545
11310,749.365853659,82.0243902439,97.7856097561,0.609756097561
11311,889.529411765,62.3529411765,99.9476470588,0.803921568627
11316,656.928571429,128.714285714,95.7769047619,0.880952380952
11317,932.428571429,157.551020408,97.477755102,0.836734693878
11330,748.671875,64.125,99.226875,0.875
11332,778.641791045,56.5820895522,98.3091044776,0.89552238806
11333,923.0,92.2307692308,99.1584615385,0.730769230769
11335,917.397058824,133.382352941,99.1452941176,0.573529411765
11338,901.25,87.6875,98.801875,0.75
11345,938.307692308,22.8461538462,99.1633333333,0.820512820513
11351,1045.82352941,32.6323529412,99.6802941176,0.852941176471
11352,940.0,151.298245614,99.9852631579,0.736842105263
11353,1103.92857143,105.69047619,97.5416666667,0.666666666667
11356,1185.61538462,68.2307692308,99.8979487179,0.871794871795
11358,854.483870968,160.129032258,98.7719354839,0.806451612903
11360,875.494505495,99.3846153846,98.9465934066,0.703296703297
11364,982.672727273,54.5090909091,99.0207272727,0.781818181818
11366,1438.625,62.375,99.9966666667,0.791666666667
11367,948.887640449,160.348314607,97.762247191,0.685393258427
11368,984.153846154,27.1794871795,99.7941025641,0.897435897436
11370,1006.26415094,102.811320755,99.9452830189,0.716981132075
11377,922.827586207,128.425287356,99.3386206897,0.747126436782
11379,942.714285714,146.607142857,97.91125,0.571428571429
11380,1342.31818182,2.0,98.0568181818,0.727272727273
11384,1079.09375,123.78125,99.2296875,0.65625
11385,1306.09090909,123.984848485,98.0360606061,0.757575757576
11387,880.780487805,179.682926829,99.1765853659,0.634146341463
11390,1136.66666667,200.301587302,98.9906349206,0.777777777778
11392,883.25,127.75,98.5755357143,0.767857142857
11393,1060.4,132.96,98.4504,0.84
11394,1228.19512195,163.12195122,98.1143902439,0.80487804878
11397,1024.94,87.58,99.9338,0.76
11399,1157.4109589,117.219178082,99.5320547945,0.753424657534
11402,958.076923077,155.846153846,99.9680769231,0.692307692308
11404,929.826086957,72.4057971014,99.911884058,0.753623188406
11405,1108.28,27.72,99.9712,0.88
11409,841.911764706,81.9264705882,97.5311764706,0.705882352941
11411,963.59375,107.28125,98.935,0.6875
11412,1224.47826087,154.31884058,99.9943478261,0.782608695652
11414,950.428571429,87.0,98.7641071429,0.803571428571
11416,904.965517241,104.67816092,99.5608045977,0.655172413793
11417,910.526315789,81.7368421053,99.3655263158,0.789473684211
11418,875.681818182,87.4772727273,98.1902272727,0.613636363636
11420,1015.70731707,104.731707317,98.5658536585,0.780487804878
11423,889.678571429,89.9047619048,99.8698809524,0.857142857143
11424,1128.92307692,111.230769231,99.8658974359,0.666666666667
11425,998.841463415,72.3658536585,98.9958536585,0.756097560976
11428,620.0,82.6,98.009,0.85
11429,867.293103448,96.4827586207,98.135,0.689655172414
11431,1179.26923077,187.307692308,98.3528846154,0.769230769231
11432,988.083333333,115.333333333,99.3958333333,0.361111111111
11434,1039.07692308,74.1794871795,99.7852564103,0.705128205128
11436,1144.16,149.92,99.8558,0.66
11438,588.692307692,78.3076923077,99.4764102564,0.948717948718
11442,864.5,110.222222222,99.7901851852,0.555555555556
11443,868.818181818,14.2121212121,99.7218181818,0.787878787879
11446,1255.01492537,75.5970149254,99.7007462687,0.686567164179
11447,987.777777778,114.814814815,99.5617283951,0.592592592593
11449,963.941176471,101.823529412,98.7071764706,0.8
11451,1133.58823529,79.862745098,99.9845098039,0.921568627451
11452,1005.71428571,92.2,99.8497142857,0.657142857143
11453,1169.26785714,211.696428571,97.1405357143,0.660714285714
11454,922.64,90.76,99.94,0.6
11455,949.226804124,38.4329896907,99.2562886598,0.783505154639
11456,1063.67857143,221.267857143,98.1698214286,0.714285714286
11462,871.34,86.96,99.8418,0.78
11463,1041.58823529,280.235294118,98.7217647059,0.647058823529
11464,1067.82191781,68.6712328767,99.4869863014,0.780821917808
11465,990.633333333,71.0555555556,99.8377777778,0.577777777778
11468,1068.82608696,96.2173913043,97.7017391304,0.782608695652
11469,1111.14285714,41.3571428571,99.9960714286,0.892857142857
11471,818.128571429,182.442857143,98.608,0.7
11472,922.157303371,125.93258427,98.4851685393,0.775280898876
11474,825.545454545,106.727272727,98.1845454545,0.545454545455
11476,696.392857143,88.6071428571,99.9107142857,0.642857142857
11478,921.117647059,85.862745098,99.8190196078,0.803921568627
11479,941.923076923,132.769230769,97.3864835165,0.78021978022
11480,628.593220339,55.6440677966,97.9350847458,0.949152542373
11481,971.681818182,94.6363636364,99.4940909091,0.818181818182
11482,685.105263158,57.0964912281,97.2292982456,0.728070175439
11483,920.780821918,84.8356164384,99.5093150685,0.780821917808
11484,743.405405405,222.351351351,96.7213513514,0.675675675676
11485,1025.875,183.083333333,95.7877083333,0.833333333333
11486,694.024096386,156.397590361,97.9139759036,0.927710843373
11487,781.325,129.375,99.541,0.6
11489,945.181818182,190.0,98.2221212121,0.606060606061
11490,915.56,190.8,98.1594,0.56
11491,970.90625,146.15625,98.9059375,0.84375
11493,832.852459016,68.5737704918,98.0668852459,0.852459016393
11498,833.290322581,29.0,98.8525806452,0.774193548387
11499,713.9375,64.15625,99.77375,0.625
11501,1012.0,185.222222222,98.1752777778,0.75
11502,558.125,133.140625,94.99734375,0.671875
11503,885.918604651,75.511627907,99.8861627907,0.674418604651
11506,846.653846154,128.576923077,98.9624358974,0.576923076923
11508,1116.4516129,125.758064516,98.6632258065,0.693548387097
11509,889.382352941,38.6470588235,99.9608823529,0.823529411765
11511,1011.14285714,43.7738095238,99.5835714286,0.833333333333
11513,879.563829787,81.2446808511,99.6135106383,0.882978723404
11515,1026.94736842,133.456140351,97.939122807,0.754385964912
11516,1075.4,101.266666667,99.8983333333,0.733333333333
11517,937.444444444,60.037037037,98.84,0.777777777778
11521,808.861538462,136.553846154,98.7989230769,0.6
